year month day aet_gleam aet_era5land aet_mgb
2015 5 5 1.258 1.984 NaN
2015 5 6 1.083 1.649 NaN
2015 5 7 1.829 2.342 NaN
2015 5 8 1.083 1.576 NaN
2015 5 9 1.758 2.447 NaN
2015 5 10 1.139 0.762 NaN
2015 5 11 2.110 2.511 NaN
2015 5 12 1.517 2.312 NaN
2015 5 13 1.586 1.670 NaN
2015 5 14 1.442 1.469 NaN
2015 5 15 1.624 1.680 NaN
2015 5 16 1.681 1.751 NaN
2015 5 17 1.638 1.732 NaN
2015 5 18 1.699 1.704 NaN
2015 5 19 1.978 1.632 NaN
2015 5 20 1.475 1.813 NaN
2015 5 21 1.400 1.761 NaN
2015 5 22 1.597 1.672 NaN
2015 5 23 1.463 1.780 NaN
2015 5 24 1.248 0.888 NaN
2015 5 25 1.355 0.918 NaN
2015 5 26 1.502 0.781 NaN
2015 5 27 1.708 0.513 NaN
2015 5 28 1.250 1.942 NaN
2015 5 29 1.317 1.759 NaN
2015 5 30 1.139 2.120 NaN
2015 5 31 1.134 1.690 NaN
2015 6 1 1.359 2.198 NaN
2015 6 2 1.344 2.183 NaN
2015 6 3 1.130 1.706 NaN
2015 6 4 1.302 1.713 NaN
2015 6 5 1.307 1.700 NaN
2015 6 6 1.497 1.960 NaN
2015 6 7 1.618 1.916 NaN
2015 6 8 1.658 2.036 NaN
2015 6 9 1.649 2.006 NaN
2015 6 10 1.703 2.083 NaN
2015 6 11 1.779 1.257 NaN
2015 6 12 1.742 2.075 NaN
2015 6 13 1.462 0.932 NaN
2015 6 14 1.627 0.770 NaN
2015 6 15 2.192 2.662 NaN
2015 6 16 1.285 1.951 NaN
2015 6 17 0.386 0.622 NaN
2015 6 18 1.627 1.395 NaN
2015 6 19 1.046 1.698 NaN
2015 6 20 0.811 0.677 NaN
2015 6 21 1.501 0.978 NaN
2015 6 22 1.368 1.620 NaN
2015 6 23 0.739 0.993 NaN
2015 6 24 0.659 1.195 NaN
2015 6 25 1.169 1.524 NaN
2015 6 26 1.112 1.115 NaN
2015 6 27 1.564 1.356 NaN
2015 6 28 1.064 1.333 NaN
2015 6 29 1.235 1.568 NaN
2015 6 30 1.309 1.161 NaN
2015 7 1 1.237 1.736 NaN
2015 7 2 0.892 1.098 NaN
2015 7 3 1.587 1.146 NaN
2015 7 4 2.020 2.156 NaN
2015 7 5 0.977 1.177 NaN
2015 7 6 1.267 0.993 NaN
2015 7 7 1.501 0.847 NaN
2015 7 8 1.293 0.492 NaN
2015 7 9 1.506 1.900 NaN
2015 7 10 1.230 1.614 NaN
2015 7 11 1.159 1.320 NaN
2015 7 12 0.988 0.682 NaN
2015 7 13 1.579 1.991 NaN
2015 7 14 1.459 1.620 NaN
2015 7 15 1.272 0.536 NaN
2015 7 16 1.200 0.904 NaN
2015 7 17 1.256 1.381 NaN
2015 7 18 1.271 2.085 NaN
2015 7 19 1.577 1.724 NaN
2015 7 20 1.682 1.321 NaN
2015 7 21 2.159 2.514 NaN
2015 7 22 1.133 1.455 NaN
2015 7 23 0.987 0.613 NaN
2015 7 24 1.638 1.135 NaN
2015 7 25 1.707 1.892 NaN
2015 7 26 0.813 1.235 NaN
2015 7 27 1.453 1.987 NaN
2015 7 28 1.510 2.347 NaN
2015 7 29 1.541 2.334 NaN
2015 7 30 1.584 2.277 NaN
2015 7 31 1.508 2.215 NaN
2015 8 1 1.648 2.070 NaN
2015 8 2 1.706 2.407 NaN
2015 8 3 1.824 2.457 NaN
2015 8 4 1.717 2.010 NaN
2015 8 5 1.615 2.236 NaN
2015 8 6 1.917 2.453 NaN
2015 8 7 1.982 2.486 NaN
2015 8 8 2.163 2.521 NaN
2015 8 9 1.519 1.752 NaN
2015 8 10 1.331 1.768 NaN
2015 8 11 1.881 2.178 NaN
2015 8 12 1.641 1.974 NaN
2015 8 13 1.718 2.280 NaN
2015 8 14 1.766 2.167 NaN
2015 8 15 1.821 2.300 NaN
2015 8 16 1.707 1.884 NaN
2015 8 17 1.897 2.029 NaN
2015 8 18 2.753 2.353 NaN
2015 8 19 2.307 2.755 NaN
2015 8 20 1.151 1.455 NaN
2015 8 21 1.296 1.427 NaN
2015 8 22 1.888 1.904 NaN
2015 8 23 1.867 1.808 NaN
2015 8 24 1.082 1.457 NaN
2015 8 25 1.087 1.120 NaN
2015 8 26 1.591 1.624 NaN
2015 8 27 3.342 3.092 NaN
2015 8 28 2.340 3.106 NaN
2015 8 29 2.433 3.157 NaN
2015 8 30 2.742 3.142 NaN
2015 8 31 2.614 3.629 NaN
2015 9 1 1.811 1.441 NaN
2015 9 2 1.344 1.668 NaN
2015 9 3 1.151 1.322 NaN
2015 9 4 1.836 2.386 NaN
2015 9 5 1.798 1.976 NaN
2015 9 6 1.572 2.231 NaN
2015 9 7 2.908 3.840 NaN
2015 9 8 1.457 1.359 NaN
2015 9 9 2.499 3.131 NaN
2015 9 10 2.537 2.348 NaN
2015 9 11 2.331 2.699 NaN
2015 9 12 2.366 3.444 NaN
2015 9 13 2.364 3.037 NaN
2015 9 14 2.566 3.190 NaN
2015 9 15 2.151 2.493 NaN
2015 9 16 1.789 1.101 NaN
2015 9 17 2.005 1.444 NaN
2015 9 18 2.293 2.011 NaN
2015 9 19 2.500 2.425 NaN
2015 9 20 2.814 3.233 NaN
2015 9 21 3.398 3.986 NaN
2015 9 22 2.652 3.629 NaN
2015 9 23 3.428 4.273 NaN
2015 9 24 3.855 4.320 NaN
2015 9 25 3.598 3.754 NaN
2015 9 26 1.619 1.603 NaN
2015 9 27 1.756 1.568 NaN
2015 9 28 4.153 4.425 NaN
2015 9 29 3.270 3.886 NaN
2015 9 30 1.552 2.214 NaN
2015 10 1 1.500 1.982 NaN
2015 10 2 2.190 2.422 NaN
2015 10 3 1.132 1.987 NaN
2015 10 4 2.878 4.046 NaN
2015 10 5 2.351 2.794 NaN
2015 10 6 2.274 2.893 NaN
2015 10 7 2.605 2.608 NaN
2015 10 8 2.505 1.885 NaN
2015 10 9 1.602 1.501 NaN
2015 10 10 2.020 2.134 NaN
2015 10 11 1.726 1.964 NaN
2015 10 12 2.261 2.942 NaN
2015 10 13 2.546 2.850 NaN
2015 10 14 2.055 2.216 NaN
2015 10 15 3.509 3.653 NaN
2015 10 16 2.013 2.729 NaN
2015 10 17 1.289 1.766 NaN
2015 10 18 1.514 2.022 NaN
2015 10 19 2.727 3.059 NaN
2015 10 20 3.942 4.016 NaN
2015 10 21 1.910 1.928 NaN
2015 10 22 2.422 2.446 NaN
2015 10 23 1.514 2.054 NaN
2015 10 24 1.913 2.697 NaN
2015 10 25 2.307 2.291 NaN
2015 10 26 1.784 1.753 NaN
2015 10 27 1.843 1.958 NaN
2015 10 28 2.776 2.841 NaN
2015 10 29 3.116 3.766 NaN
2015 10 30 2.959 3.542 NaN
2015 10 31 2.605 2.807 NaN
2015 11 1 1.366 1.784 NaN
2015 11 2 1.689 1.610 NaN
2015 11 3 1.812 1.500 NaN
2015 11 4 1.991 1.148 NaN
2015 11 5 1.634 1.946 NaN
2015 11 6 1.520 2.342 NaN
2015 11 7 2.558 3.059 NaN
2015 11 8 2.271 2.735 NaN
2015 11 9 2.955 3.646 NaN
2015 11 10 1.966 1.705 NaN
2015 11 11 3.427 4.200 NaN
2015 11 12 2.808 3.154 NaN
2015 11 13 3.248 3.789 NaN
2015 11 14 3.369 4.489 NaN
2015 11 15 3.915 5.140 NaN
2015 11 16 2.845 3.339 NaN
2015 11 17 1.672 1.881 NaN
2015 11 18 4.830 5.781 NaN
2015 11 19 4.934 5.116 NaN
2015 11 20 4.443 5.635 NaN
2015 11 21 3.418 4.346 NaN
2015 11 22 3.323 3.535 NaN
2015 11 23 2.449 2.981 NaN
2015 11 24 1.615 2.219 NaN
2015 11 25 2.600 3.210 NaN
2015 11 26 2.215 2.784 NaN
2015 11 27 2.815 3.448 NaN
2015 11 28 2.470 2.748 NaN
2015 11 29 2.402 3.515 NaN
2015 11 30 2.575 3.246 NaN
2015 12 1 1.941 2.499 NaN
2015 12 2 1.884 2.084 NaN
2015 12 3 2.679 2.875 NaN
2015 12 4 2.362 3.073 NaN
2015 12 5 3.831 4.941 NaN
2015 12 6 1.960 2.415 NaN
2015 12 7 4.240 5.284 NaN
2015 12 8 2.690 3.414 NaN
2015 12 9 3.800 3.888 NaN
2015 12 10 3.533 4.004 NaN
2015 12 11 2.862 4.031 NaN
2015 12 12 2.301 2.898 NaN
2015 12 13 4.509 5.132 NaN
2015 12 14 4.266 4.302 NaN
2015 12 15 3.277 4.219 NaN
2015 12 16 2.808 3.859 NaN
2015 12 17 3.452 4.466 NaN
2015 12 18 3.945 3.940 NaN
2015 12 19 2.736 2.747 NaN
2015 12 20 2.011 2.274 NaN
2015 12 21 1.547 1.880 NaN
2015 12 22 3.808 4.155 NaN
2015 12 23 4.384 4.256 NaN
2015 12 24 3.005 3.300 NaN
2015 12 25 4.142 4.650 NaN
2015 12 26 4.284 4.520 NaN
2015 12 27 3.909 4.183 NaN
2015 12 28 3.614 3.826 NaN
2015 12 29 2.070 2.231 NaN
2015 12 30 4.651 4.416 NaN
2015 12 31 4.571 5.352 NaN
2016 1 1 2.823 3.135 NaN
2016 1 2 1.587 1.802 NaN
2016 1 3 2.661 3.179 NaN
2016 1 4 3.039 3.479 NaN
2016 1 5 3.275 4.015 NaN
2016 1 6 2.584 2.714 NaN
2016 1 7 3.352 3.315 NaN
2016 1 8 2.807 3.115 NaN
2016 1 9 3.541 4.056 NaN
2016 1 10 2.264 2.384 NaN
2016 1 11 5.010 5.227 NaN
2016 1 12 4.347 4.717 NaN
2016 1 13 4.934 5.207 NaN
2016 1 14 3.605 4.075 NaN
2016 1 15 3.924 4.464 NaN
2016 1 16 4.699 5.361 NaN
2016 1 17 5.063 5.549 NaN
2016 1 18 5.465 5.917 NaN
2016 1 19 5.193 5.722 NaN
2016 1 20 4.796 5.104 NaN
2016 1 21 3.610 3.926 NaN
2016 1 22 3.980 4.433 NaN
2016 1 23 4.855 5.130 NaN
2016 1 24 5.044 4.983 NaN
2016 1 25 4.882 4.695 NaN
2016 1 26 3.805 3.738 NaN
2016 1 27 1.997 2.894 NaN
2016 1 28 2.217 2.355 NaN
2016 1 29 4.334 4.569 NaN
2016 1 30 4.632 3.908 NaN
2016 1 31 2.565 2.836 NaN
2016 2 1 2.263 1.618 NaN
2016 2 2 2.085 2.500 NaN
2016 2 3 2.196 2.401 NaN
2016 2 4 2.350 2.619 NaN
2016 2 5 4.598 4.634 NaN
2016 2 6 3.272 3.542 NaN
2016 2 7 3.450 3.945 NaN
2016 2 8 3.985 4.542 NaN
2016 2 9 2.662 3.106 NaN
2016 2 10 3.715 4.245 NaN
2016 2 11 4.467 5.543 NaN
2016 2 12 3.983 4.903 NaN
2016 2 13 4.500 4.724 NaN
2016 2 14 3.367 3.465 NaN
2016 2 15 4.007 4.228 NaN
2016 2 16 3.664 4.233 NaN
2016 2 17 3.870 4.532 NaN
2016 2 18 3.648 4.900 NaN
2016 2 19 4.072 5.229 NaN
2016 2 20 4.705 4.957 NaN
2016 2 21 4.452 4.648 NaN
2016 2 22 3.394 4.118 NaN
2016 2 23 3.324 3.507 NaN
2016 2 24 3.570 4.289 NaN
2016 2 25 4.223 4.829 NaN
2016 2 26 3.835 4.270 NaN
2016 2 27 3.864 4.436 NaN
2016 2 28 2.432 2.936 NaN
2016 2 29 3.955 5.405 NaN
2016 3 1 3.565 4.700 NaN
2016 3 2 2.455 2.686 NaN
2016 3 3 3.121 3.047 NaN
2016 3 4 2.467 3.092 NaN
2016 3 5 2.968 3.998 NaN
2016 3 6 3.035 4.195 NaN
2016 3 7 3.560 4.537 NaN
2016 3 8 3.307 4.124 NaN
2016 3 9 3.091 3.107 NaN
2016 3 10 3.490 3.620 NaN
2016 3 11 3.421 3.958 NaN
2016 3 12 2.800 3.142 NaN
2016 3 13 3.129 3.615 NaN
2016 3 14 2.845 3.576 NaN
2016 3 15 2.994 3.605 NaN
2016 3 16 3.230 3.626 NaN
2016 3 17 3.182 3.851 NaN
2016 3 18 3.593 4.072 NaN
2016 3 19 2.968 3.168 NaN
2016 3 20 2.588 2.950 NaN
2016 3 21 2.105 2.442 NaN
2016 3 22 2.662 2.993 NaN
2016 3 23 3.425 4.063 NaN
2016 3 24 2.674 3.438 NaN
2016 3 25 1.371 1.410 NaN
2016 3 26 2.857 3.766 NaN
2016 3 27 2.586 3.470 NaN
2016 3 28 2.701 3.683 NaN
2016 3 29 2.891 3.758 NaN
2016 3 30 2.425 3.157 NaN
2016 3 31 3.070 3.495 NaN
2016 4 1 3.177 3.897 NaN
2016 4 2 2.569 3.159 NaN
2016 4 3 2.974 3.711 NaN
2016 4 4 1.700 2.348 NaN
2016 4 5 2.544 3.076 NaN
2016 4 6 3.051 3.638 NaN
2016 4 7 2.787 3.378 NaN
2016 4 8 3.319 3.265 NaN
2016 4 9 2.923 3.338 NaN
2016 4 10 1.797 1.742 NaN
2016 4 11 1.328 1.125 NaN
2016 4 12 2.765 2.948 NaN
2016 4 13 2.133 2.385 NaN
2016 4 14 2.188 2.578 NaN
2016 4 15 2.700 3.466 NaN
2016 4 16 2.790 3.288 NaN
2016 4 17 2.699 3.165 NaN
2016 4 18 2.466 3.219 NaN
2016 4 19 2.757 3.553 NaN
2016 4 20 2.927 3.490 NaN
2016 4 21 3.469 3.608 NaN
2016 4 22 2.131 1.782 NaN
2016 4 23 2.579 2.825 NaN
2016 4 24 2.730 3.324 NaN
2016 4 25 2.123 2.409 NaN
2016 4 26 1.652 1.717 NaN
2016 4 27 2.667 3.790 NaN
2016 4 28 1.847 2.574 NaN
2016 4 29 1.071 1.821 NaN
2016 4 30 1.524 2.330 NaN
2016 5 1 1.723 2.285 NaN
2016 5 2 1.581 2.420 NaN
2016 5 3 1.612 1.991 NaN
2016 5 4 1.990 2.467 NaN
2016 5 5 1.581 1.988 NaN
2016 5 6 1.187 0.547 NaN
2016 5 7 1.276 1.597 NaN
2016 5 8 1.923 1.802 NaN
2016 5 9 1.648 1.576 NaN
2016 5 10 1.195 1.425 NaN
2016 5 11 1.925 1.820 NaN
2016 5 12 1.429 1.306 NaN
2016 5 13 1.086 1.502 NaN
2016 5 14 1.209 1.683 NaN
2016 5 15 1.586 1.134 NaN
2016 5 16 2.544 2.598 NaN
2016 5 17 1.767 2.384 NaN
2016 5 18 1.494 2.289 NaN
2016 5 19 1.386 1.812 NaN
2016 5 20 1.482 0.830 NaN
2016 5 21 1.927 1.714 NaN
2016 5 22 1.728 1.547 NaN
2016 5 23 1.816 2.595 NaN
2016 5 24 1.156 1.535 NaN
2016 5 25 1.505 1.141 NaN
2016 5 26 0.717 0.819 NaN
2016 5 27 1.387 1.279 NaN
2016 5 28 1.557 1.432 NaN
2016 5 29 1.278 0.704 NaN
2016 5 30 2.056 2.293 NaN
2016 5 31 1.471 2.077 NaN
2016 6 1 1.037 1.219 NaN
2016 6 2 2.137 2.323 NaN
2016 6 3 1.015 1.818 NaN
2016 6 4 0.942 1.457 NaN
2016 6 5 0.661 0.804 NaN
2016 6 6 0.512 0.827 NaN
2016 6 7 1.237 2.380 NaN
2016 6 8 0.982 1.520 NaN
2016 6 9 1.557 1.991 NaN
2016 6 10 1.216 1.733 NaN
2016 6 11 1.215 1.463 NaN
2016 6 12 1.306 1.754 NaN
2016 6 13 1.310 1.521 NaN
2016 6 14 0.773 0.944 NaN
2016 6 15 1.313 1.497 NaN
2016 6 16 1.748 1.041 NaN
2016 6 17 1.432 0.615 NaN
2016 6 18 0.646 1.013 NaN
2016 6 19 0.611 1.015 NaN
2016 6 20 1.232 1.509 NaN
2016 6 21 1.173 1.107 NaN
2016 6 22 1.278 0.922 NaN
2016 6 23 1.278 1.494 NaN
2016 6 24 1.220 1.547 NaN
2016 6 25 0.882 1.053 NaN
2016 6 26 1.112 1.381 NaN
2016 6 27 1.357 1.729 NaN
2016 6 28 1.185 1.742 NaN
2016 6 29 1.145 1.682 NaN
2016 6 30 0.999 1.502 NaN
2016 7 1 1.372 1.780 NaN
2016 7 2 1.308 1.793 NaN
2016 7 3 1.264 1.736 NaN
2016 7 4 1.345 1.638 NaN
2016 7 5 1.164 1.327 NaN
2016 7 6 1.117 1.787 NaN
2016 7 7 1.664 1.920 NaN
2016 7 8 1.410 1.741 NaN
2016 7 9 1.310 1.462 NaN
2016 7 10 1.437 1.894 NaN
2016 7 11 0.950 0.889 NaN
2016 7 12 2.060 2.099 NaN
2016 7 13 1.417 0.817 NaN
2016 7 14 1.552 1.043 NaN
2016 7 15 1.932 1.892 NaN
2016 7 16 1.877 2.207 NaN
2016 7 17 1.177 1.733 NaN
2016 7 18 1.195 1.681 NaN
2016 7 19 0.952 1.373 NaN
2016 7 20 1.045 1.488 NaN
2016 7 21 0.850 1.225 NaN
2016 7 22 1.100 1.616 NaN
2016 7 23 1.249 2.048 NaN
2016 7 24 1.587 1.990 NaN
2016 7 25 1.536 1.854 NaN
2016 7 26 1.963 1.868 NaN
2016 7 27 1.961 2.493 NaN
2016 7 28 1.059 1.437 NaN
2016 7 29 0.771 0.945 NaN
2016 7 30 1.483 1.612 NaN
2016 7 31 1.631 1.728 NaN
2016 8 1 1.411 1.826 NaN
2016 8 2 1.417 1.706 NaN
2016 8 3 1.299 1.363 NaN
2016 8 4 1.134 1.295 NaN
2016 8 5 1.884 2.269 NaN
2016 8 6 2.097 2.260 NaN
2016 8 7 2.292 2.401 NaN
2016 8 8 1.700 1.801 NaN
2016 8 9 1.559 2.114 NaN
2016 8 10 1.113 2.023 NaN
2016 8 11 1.545 1.982 NaN
2016 8 12 1.572 2.333 NaN
2016 8 13 1.514 2.585 NaN
2016 8 14 1.982 2.666 NaN
2016 8 15 1.674 1.436 NaN
2016 8 16 1.811 2.345 NaN
2016 8 17 1.778 1.945 NaN
2016 8 18 1.152 2.098 NaN
2016 8 19 1.014 1.355 NaN
2016 8 20 1.261 0.981 NaN
2016 8 21 1.550 2.765 NaN
2016 8 22 1.775 2.685 NaN
2016 8 23 1.732 2.713 NaN
2016 8 24 1.778 2.797 NaN
2016 8 25 1.885 2.446 NaN
2016 8 26 2.301 2.839 NaN
2016 8 27 2.418 3.161 NaN
2016 8 28 2.323 3.364 NaN
2016 8 29 2.383 2.387 NaN
2016 8 30 2.285 2.613 NaN
2016 8 31 2.188 2.769 NaN
2016 9 1 2.267 2.531 NaN
2016 9 2 1.252 1.707 NaN
2016 9 3 1.944 1.747 NaN
2016 9 4 2.066 1.669 NaN
2016 9 5 2.033 2.111 NaN
2016 9 6 2.388 2.527 NaN
2016 9 7 1.414 1.687 NaN
2016 9 8 2.198 2.744 NaN
2016 9 9 1.571 2.046 NaN
2016 9 10 2.507 3.193 NaN
2016 9 11 2.899 3.553 NaN
2016 9 12 2.025 2.136 NaN
2016 9 13 2.515 3.552 NaN
2016 9 14 3.120 3.537 NaN
2016 9 15 2.715 3.235 NaN
2016 9 16 2.497 2.880 NaN
2016 9 17 2.922 2.904 NaN
2016 9 18 2.917 3.072 NaN
2016 9 19 2.916 3.386 NaN
2016 9 20 2.718 3.481 NaN
2016 9 21 2.012 2.095 NaN
2016 9 22 2.894 3.022 NaN
2016 9 23 3.222 3.549 NaN
2016 9 24 2.303 2.871 NaN
2016 9 25 2.335 2.990 NaN
2016 9 26 2.530 3.014 NaN
2016 9 27 2.777 3.006 NaN
2016 9 28 3.407 3.667 NaN
2016 9 29 2.691 2.775 NaN
2016 9 30 1.510 1.613 NaN
2016 10 1 1.250 1.559 NaN
2016 10 2 1.793 2.179 NaN
2016 10 3 1.260 1.429 NaN
2016 10 4 2.383 2.765 NaN
2016 10 5 2.288 2.576 NaN
2016 10 6 1.278 1.542 NaN
2016 10 7 2.028 2.682 NaN
2016 10 8 2.166 3.070 NaN
2016 10 9 3.013 4.021 NaN
2016 10 10 3.124 3.675 NaN
2016 10 11 1.431 1.770 NaN
2016 10 12 2.691 2.615 NaN
2016 10 13 1.603 2.171 NaN
2016 10 14 3.102 3.613 NaN
2016 10 15 2.183 2.363 NaN
2016 10 16 3.803 3.586 NaN
2016 10 17 2.560 2.371 NaN
2016 10 18 2.103 2.527 NaN
2016 10 19 2.765 3.002 NaN
2016 10 20 3.313 4.257 NaN
2016 10 21 1.778 2.847 NaN
2016 10 22 1.805 2.410 NaN
2016 10 23 2.840 3.125 NaN
2016 10 24 3.681 3.817 NaN
2016 10 25 1.466 1.782 NaN
2016 10 26 1.565 1.908 NaN
2016 10 27 3.627 4.575 NaN
2016 10 28 3.116 3.903 NaN
2016 10 29 3.180 4.096 NaN
2016 10 30 3.534 4.092 NaN
2016 10 31 2.932 3.391 NaN
2016 11 1 2.537 2.814 NaN
2016 11 2 3.025 3.487 NaN
2016 11 3 3.976 4.591 NaN
2016 11 4 3.901 4.626 NaN
2016 11 5 4.674 5.371 NaN
2016 11 6 2.677 3.108 NaN
2016 11 7 4.180 4.676 NaN
2016 11 8 4.426 4.883 NaN
2016 11 9 2.659 3.051 NaN
2016 11 10 5.161 6.132 NaN
2016 11 11 3.326 4.170 NaN
2016 11 12 3.556 4.475 NaN
2016 11 13 2.245 2.867 NaN
2016 11 14 4.203 5.090 NaN
2016 11 15 3.747 4.006 NaN
2016 11 16 2.124 2.606 NaN
2016 11 17 3.731 4.592 NaN
2016 11 18 3.229 4.262 NaN
2016 11 19 3.254 4.133 NaN
2016 11 20 3.447 4.291 NaN
2016 11 21 3.654 4.472 NaN
2016 11 22 2.793 3.026 NaN
2016 11 23 3.360 4.015 NaN
2016 11 24 4.468 5.091 NaN
2016 11 25 4.189 4.086 NaN
2016 11 26 3.270 3.765 NaN
2016 11 27 4.620 4.498 NaN
2016 11 28 3.413 4.093 NaN
2016 11 29 2.865 3.467 NaN
2016 11 30 3.926 4.804 NaN
2016 12 1 4.473 5.261 NaN
2016 12 2 2.335 2.922 NaN
2016 12 3 1.814 1.388 NaN
2016 12 4 2.722 3.636 NaN
2016 12 5 3.193 4.483 NaN
2016 12 6 4.813 6.059 NaN
2016 12 7 3.889 4.908 NaN
2016 12 8 4.378 4.644 NaN
2016 12 9 1.635 2.274 NaN
2016 12 10 2.422 2.907 NaN
2016 12 11 4.341 4.711 NaN
2016 12 12 3.293 4.621 NaN
2016 12 13 4.669 5.691 NaN
2016 12 14 3.894 4.726 NaN
2016 12 15 3.650 4.645 NaN
2016 12 16 2.340 2.913 NaN
2016 12 17 2.881 3.758 NaN
2016 12 18 3.617 4.089 NaN
2016 12 19 4.023 3.950 NaN
2016 12 20 2.129 1.978 NaN
2016 12 21 4.042 4.605 NaN
2016 12 22 3.452 3.658 NaN
2016 12 23 5.018 5.432 NaN
2016 12 24 4.554 4.528 NaN
2016 12 25 3.998 4.471 NaN
2016 12 26 5.669 5.769 NaN
2016 12 27 4.892 5.693 NaN
2016 12 28 4.610 4.687 NaN
2016 12 29 3.119 3.323 NaN
2016 12 30 3.597 4.106 NaN
2016 12 31 3.474 3.906 NaN
2017 1 1 4.522 5.253 NaN
2017 1 2 4.388 4.610 NaN
2017 1 3 4.789 5.470 NaN
2017 1 4 4.732 4.592 NaN
2017 1 5 3.296 3.788 NaN
2017 1 6 2.768 3.281 NaN
2017 1 7 2.729 3.314 NaN
2017 1 8 4.821 4.827 NaN
2017 1 9 5.049 5.700 NaN
2017 1 10 2.982 3.470 NaN
2017 1 11 3.199 4.072 NaN
2017 1 12 3.803 4.483 NaN
2017 1 13 5.084 6.168 NaN
2017 1 14 4.746 5.593 NaN
2017 1 15 5.325 5.791 NaN
2017 1 16 5.055 5.270 NaN
2017 1 17 3.937 3.917 NaN
2017 1 18 3.964 4.491 NaN
2017 1 19 4.444 4.822 NaN
2017 1 20 4.486 5.276 NaN
2017 1 21 4.577 4.955 NaN
2017 1 22 4.837 4.882 NaN
2017 1 23 4.321 4.519 NaN
2017 1 24 4.897 5.241 NaN
2017 1 25 2.159 2.643 NaN
2017 1 26 4.123 4.807 NaN
2017 1 27 3.804 4.521 NaN
2017 1 28 2.486 2.476 NaN
2017 1 29 2.893 2.753 NaN
2017 1 30 2.790 3.178 NaN
2017 1 31 2.311 2.747 NaN
2017 2 1 3.753 4.520 NaN
2017 2 2 3.784 3.811 NaN
2017 2 3 4.902 4.985 NaN
2017 2 4 4.621 5.047 NaN
2017 2 5 5.382 5.565 NaN
2017 2 6 4.269 4.705 NaN
2017 2 7 3.597 4.409 NaN
2017 2 8 2.621 2.805 NaN
2017 2 9 3.208 3.673 NaN
2017 2 10 3.921 4.255 NaN
2017 2 11 2.369 2.426 NaN
2017 2 12 4.519 4.530 NaN
2017 2 13 3.934 4.256 NaN
2017 2 14 2.106 2.528 NaN
2017 2 15 4.451 5.073 NaN
2017 2 16 4.770 5.084 NaN
2017 2 17 5.042 4.899 NaN
2017 2 18 4.795 4.929 NaN
2017 2 19 4.497 4.322 NaN
2017 2 20 4.636 5.131 NaN
2017 2 21 3.986 4.831 NaN
2017 2 22 3.660 4.709 NaN
2017 2 23 3.005 3.131 NaN
2017 2 24 3.599 3.902 NaN
2017 2 25 3.404 3.662 NaN
2017 2 26 3.765 3.893 NaN
2017 2 27 3.586 4.535 NaN
2017 2 28 3.644 4.434 NaN
2017 3 1 2.988 3.265 NaN
2017 3 2 4.167 4.318 NaN
2017 3 3 4.478 4.391 NaN
2017 3 4 3.364 3.815 NaN
2017 3 5 3.456 3.833 NaN
2017 3 6 2.685 3.031 NaN
2017 3 7 4.705 4.446 NaN
2017 3 8 3.236 3.573 NaN
2017 3 9 3.385 4.008 NaN
2017 3 10 1.948 1.844 NaN
2017 3 11 2.522 3.297 NaN
2017 3 12 2.714 2.699 NaN
2017 3 13 3.685 5.199 NaN
2017 3 14 3.176 3.997 NaN
2017 3 15 2.883 3.513 NaN
2017 3 16 3.232 3.374 NaN
2017 3 17 2.195 2.353 NaN
2017 3 18 2.236 2.807 NaN
2017 3 19 2.911 2.878 NaN
2017 3 20 2.796 3.086 NaN
2017 3 21 2.868 2.985 NaN
2017 3 22 3.006 2.932 NaN
2017 3 23 2.574 2.507 NaN
2017 3 24 3.578 3.993 NaN
2017 3 25 2.721 3.449 NaN
2017 3 26 2.760 2.889 NaN
2017 3 27 2.929 2.790 NaN
2017 3 28 2.703 3.040 NaN
2017 3 29 2.465 2.846 NaN
2017 3 30 2.749 3.414 NaN
2017 3 31 2.798 3.362 NaN
2017 4 1 2.093 2.645 NaN
2017 4 2 2.103 2.245 NaN
2017 4 3 2.634 2.851 NaN
2017 4 4 2.391 2.925 NaN
2017 4 5 1.244 0.709 NaN
2017 4 6 2.797 3.085 NaN
2017 4 7 1.787 2.229 NaN
2017 4 8 2.115 2.237 NaN
2017 4 9 2.055 2.098 NaN
2017 4 10 2.266 2.556 NaN
2017 4 11 2.662 2.872 NaN
2017 4 12 2.003 2.601 NaN
2017 4 13 2.063 2.527 NaN
2017 4 14 2.066 2.186 NaN
2017 4 15 2.459 2.308 NaN
2017 4 16 1.807 2.068 NaN
2017 4 17 1.724 2.260 NaN
2017 4 18 2.091 2.524 NaN
2017 4 19 1.948 2.287 NaN
2017 4 20 2.170 2.139 NaN
2017 4 21 2.191 2.400 NaN
2017 4 22 2.446 3.032 NaN
2017 4 23 1.813 2.546 NaN
2017 4 24 1.483 1.721 NaN
2017 4 25 1.268 1.269 NaN
2017 4 26 3.336 3.556 NaN
2017 4 27 2.227 3.029 NaN
2017 4 28 2.055 2.839 NaN
2017 4 29 1.792 2.986 NaN
2017 4 30 1.851 2.999 NaN
2017 5 1 1.297 1.758 NaN
2017 5 2 1.663 1.655 NaN
2017 5 3 1.385 1.574 NaN
2017 5 4 1.250 1.147 NaN
2017 5 5 2.074 1.898 NaN
2017 5 6 1.704 2.174 NaN
2017 5 7 1.731 1.960 NaN
2017 5 8 1.582 1.993 NaN
