year month day p_brdwgd p_chirps p_cpc p_era5land p_mswep
2013 3 12 1.027 10.997 0.479 12.597 7.528
2013 3 13 19.384 20.265 14.936 34.544 9.933
2013 3 14 4.551 0.000 5.332 1.915 4.997
2013 3 15 8.218 0.000 8.574 5.179 14.022
2013 3 16 7.781 0.000 6.213 6.964 13.492
2013 3 17 18.529 0.000 18.298 0.596 0.625
2013 3 18 4.759 0.000 0.025 1.192 0.280
2013 3 19 3.778 0.000 4.096 6.803 3.905
2013 3 20 5.343 0.000 5.374 16.197 32.259
2013 3 21 44.047 0.955 33.294 8.506 29.680
2013 3 22 2.177 0.000 0.025 1.671 0.056
2013 3 23 0.694 0.000 0.000 1.409 0.034
2013 3 24 0.399 26.126 0.343 5.189 1.737
2013 3 25 3.066 0.000 3.756 6.136 1.170
2013 3 26 0.605 0.000 0.172 9.909 6.443
2013 3 27 4.713 0.000 2.007 0.325 0.632
2013 3 28 0.543 0.000 0.047 0.731 0.587
2013 3 29 0.699 0.000 0.083 0.500 0.057
2013 3 30 0.670 0.000 0.926 1.710 0.148
2013 3 31 0.476 0.000 0.996 0.645 0.018
2013 4 1 0.087 11.237 0.000 0.319 0.130
2013 4 2 2.068 30.757 1.768 2.865 9.301
2013 4 3 4.391 0.000 3.919 2.522 1.963
2013 4 4 6.272 1.071 7.027 9.827 14.002
2013 4 5 30.456 17.231 26.550 29.842 31.668
2013 4 6 0.048 0.000 0.196 0.000 0.000
2013 4 7 0.026 0.000 0.049 0.438 0.063
2013 4 8 0.420 0.000 0.278 1.728 0.151
2013 4 9 1.698 0.000 3.661 3.638 0.599
2013 4 10 3.178 0.000 17.789 2.084 0.543
2013 4 11 0.595 0.000 1.348 1.784 0.649
2013 4 12 0.946 26.811 1.280 24.846 7.567
2013 4 13 7.037 0.194 5.975 14.857 2.677
2013 4 14 0.342 0.000 0.525 0.003 0.000
2013 4 15 0.000 0.000 0.093 0.000 0.000
2013 4 16 0.003 0.000 0.000 0.002 0.000
2013 4 17 0.085 0.000 0.014 0.001 0.000
2013 4 18 0.339 0.000 0.161 0.026 0.029
2013 4 19 0.075 0.000 0.000 0.006 0.000
2013 4 20 0.000 0.000 0.007 0.000 0.000
2013 4 21 0.003 0.000 0.000 0.002 0.000
2013 4 22 0.201 0.000 0.050 0.009 0.004
2013 4 23 0.100 0.000 0.096 0.000 0.000
2013 4 24 0.038 0.000 0.144 0.005 0.004
2013 4 25 0.000 0.000 0.037 0.024 0.000
2013 4 26 0.097 0.000 0.106 0.005 0.004
2013 4 27 0.128 0.000 0.000 0.007 0.000
2013 4 28 0.004 0.000 0.000 0.235 0.000
2013 4 29 0.098 0.000 0.098 7.405 1.123
2013 4 30 2.946 0.000 4.186 0.054 0.000
2013 5 1 0.023 0.000 0.048 0.318 0.027
2013 5 2 0.016 0.000 0.000 0.227 0.007
2013 5 3 0.035 0.000 0.165 0.002 0.000
2013 5 4 0.087 0.177 0.085 1.586 0.471
2013 5 5 0.874 10.726 0.306 32.974 4.063
2013 5 6 1.065 0.000 2.551 0.013 0.029
2013 5 7 0.005 0.000 0.093 0.837 2.032
2013 5 8 1.518 0.000 1.791 0.000 0.000
2013 5 9 0.002 0.000 0.050 0.000 0.000
2013 5 10 0.002 0.000 0.042 0.000 0.000
2013 5 11 0.025 0.000 0.007 0.135 0.046
2013 5 12 0.000 2.938 0.007 0.257 0.188
2013 5 13 0.265 0.000 0.859 2.348 4.751
2013 5 14 5.352 5.658 2.986 2.786 2.839
2013 5 15 0.230 13.713 0.310 2.927 2.025
2013 5 16 5.812 8.978 11.678 11.828 3.865
2013 5 17 0.358 0.000 0.015 0.089 0.013
2013 5 18 0.431 1.185 0.714 0.550 0.268
2013 5 19 2.109 7.643 2.892 3.905 11.340
2013 5 20 38.106 5.599 35.310 7.969 35.871
2013 5 21 0.391 0.000 0.080 0.768 0.043
2013 5 22 0.003 0.000 0.077 0.224 0.000
2013 5 23 0.003 0.000 0.040 0.109 0.008
2013 5 24 0.170 0.000 0.268 0.204 0.002
2013 5 25 0.040 0.000 0.134 0.179 0.000
2013 5 26 0.004 0.000 0.085 0.406 0.132
2013 5 27 0.303 1.301 0.813 0.589 0.397
2013 5 28 0.499 0.000 0.328 0.407 1.626
2013 5 29 1.381 10.029 1.399 3.340 7.179
2013 5 30 5.748 9.871 7.322 0.077 0.394
2013 5 31 0.544 3.388 0.007 0.000 0.370
2013 6 1 1.251 13.231 0.358 12.000 29.050
2013 6 2 25.741 14.936 19.437 4.056 4.674
2013 6 3 0.398 0.000 0.102 2.701 0.145
2013 6 4 0.002 0.000 0.000 0.339 0.005
2013 6 5 0.000 0.000 0.105 0.000 0.000
2013 6 6 0.004 0.000 0.007 0.029 0.000
2013 6 7 0.000 0.000 0.050 0.680 0.005
2013 6 8 0.000 0.000 0.000 0.031 0.000
2013 6 9 0.030 0.000 0.000 0.251 0.105
2013 6 10 0.038 5.512 0.166 3.574 0.865
2013 6 11 0.774 0.000 0.309 1.325 0.121
2013 6 12 0.309 0.000 0.116 0.554 0.012
2013 6 13 0.069 0.000 0.000 0.106 0.015
2013 6 14 0.052 0.000 0.088 0.000 0.046
2013 6 15 1.162 0.421 0.000 1.730 1.620
2013 6 16 2.136 7.788 0.621 3.407 9.505
2013 6 17 8.954 0.828 8.865 1.323 2.958
2013 6 18 0.115 0.000 0.096 0.242 0.201
2013 6 19 14.263 12.713 16.522 37.110 22.099
2013 6 20 5.107 12.013 8.656 24.390 15.449
2013 6 21 18.797 23.224 18.893 37.696 48.115
2013 6 22 32.282 0.000 36.520 0.321 0.759
2013 6 23 0.154 0.000 0.130 0.006 0.000
2013 6 24 5.538 18.821 7.702 15.721 25.854
2013 6 25 27.197 35.875 27.210 11.179 14.360
2013 6 26 2.228 14.920 3.228 6.350 2.095
2013 6 27 2.103 0.209 0.998 0.951 0.905
2013 6 28 0.743 0.000 0.232 0.498 0.907
2013 6 29 20.338 5.017 19.050 12.623 26.501
2013 6 30 1.537 0.000 2.390 1.270 1.330
2013 7 1 0.756 0.000 0.331 0.312 0.255
2013 7 2 0.339 0.000 0.007 0.018 0.000
2013 7 3 0.474 0.000 0.565 0.489 0.057
2013 7 4 0.805 0.000 0.200 0.183 0.027
2013 7 5 0.334 0.000 0.061 0.084 0.000
2013 7 6 0.000 0.000 0.097 0.000 0.027
2013 7 7 0.177 4.737 0.065 2.300 2.243
2013 7 8 7.427 5.789 9.794 10.242 6.088
2013 7 9 0.294 0.000 0.613 1.063 1.600
2013 7 10 1.971 0.000 1.567 0.108 0.137
2013 7 11 0.028 0.000 0.023 0.026 0.246
2013 7 12 0.182 0.000 0.028 0.030 0.179
2013 7 13 0.212 0.000 0.220 0.134 0.002
2013 7 14 0.419 0.000 0.338 2.858 0.417
2013 7 15 9.668 5.492 13.285 10.900 7.859
2013 7 16 0.010 0.000 0.079 0.005 0.000
2013 7 17 0.004 0.000 0.106 0.000 0.111
2013 7 18 0.208 0.000 0.042 0.257 2.964
2013 7 19 7.240 11.614 9.426 23.513 21.321
2013 7 20 12.992 0.528 11.836 18.964 22.713
2013 7 21 18.446 0.000 18.703 4.585 4.571
2013 7 22 3.751 8.815 3.134 11.646 10.795
2013 7 23 9.147 25.258 4.286 0.706 0.477
2013 7 24 0.033 0.000 0.007 0.139 0.021
2013 7 25 0.286 0.000 0.139 1.724 0.393
2013 7 26 0.274 0.000 0.417 0.000 0.000
2013 7 27 0.000 0.000 0.091 0.000 0.000
2013 7 28 0.010 0.000 0.053 0.000 0.000
2013 7 29 0.458 0.000 0.050 0.000 0.000
2013 7 30 0.000 0.000 0.093 0.000 0.000
2013 7 31 0.000 0.000 0.050 0.000 0.000
2013 8 1 0.156 0.000 0.052 0.000 0.000
2013 8 2 0.227 0.000 0.043 0.011 0.000
2013 8 3 0.878 0.000 0.141 8.256 4.249
2013 8 4 41.625 37.959 40.127 27.636 29.229
2013 8 5 0.542 0.000 1.643 0.037 0.000
2013 8 6 25.407 31.874 22.276 3.449 33.343
2013 8 7 0.555 0.000 0.397 0.065 0.000
2013 8 8 0.379 0.797 0.858 0.058 0.208
2013 8 9 1.912 13.389 0.073 17.667 35.769
2013 8 10 79.587 47.612 84.982 82.709 83.347
2013 8 11 26.632 0.000 21.294 10.997 6.816
2013 8 12 0.750 0.000 0.277 0.003 0.058
2013 8 13 0.308 0.000 0.597 20.316 5.329
2013 8 14 10.101 0.000 11.408 6.279 2.839
2013 8 15 0.672 0.000 1.406 0.096 0.149
2013 8 16 0.863 0.000 2.237 0.000 0.000
2013 8 17 0.032 0.000 0.000 0.074 0.000
2013 8 18 0.669 0.000 0.000 0.644 0.667
2013 8 19 1.116 0.909 1.555 0.970 0.335
2013 8 20 0.901 0.000 0.956 1.104 0.650
2013 8 21 1.032 0.000 2.874 0.106 0.056
2013 8 22 0.090 0.000 0.084 0.338 0.595
2013 8 23 4.754 7.946 7.746 9.515 24.035
2013 8 24 36.137 31.648 44.680 19.125 22.308
2013 8 25 6.511 24.569 23.684 32.836 27.642
2013 8 26 46.745 31.270 57.838 37.648 38.820
2013 8 27 19.856 0.000 21.533 9.862 7.247
2013 8 28 1.352 0.000 2.623 0.000 0.000
2013 8 29 0.126 0.000 1.854 0.000 0.000
2013 8 30 13.996 0.000 11.010 0.000 0.010
2013 8 31 0.000 2.853 0.051 0.000 0.012
2013 9 1 0.013 12.408 1.528 3.302 8.244
2013 9 2 6.554 3.460 7.546 3.250 4.601
2013 9 3 10.747 11.371 8.911 14.275 10.956
2013 9 4 2.669 0.000 5.587 3.123 0.566
2013 9 5 0.563 0.000 1.207 0.238 0.592
2013 9 6 2.385 0.000 2.421 0.739 1.179
2013 9 7 0.817 0.000 0.191 0.660 0.860
2013 9 8 1.330 1.088 0.849 0.236 0.122
2013 9 9 1.147 0.000 0.042 0.473 0.000
2013 9 10 0.192 0.000 0.084 0.015 0.000
2013 9 11 0.000 0.000 0.011 0.007 0.000
2013 9 12 0.000 0.000 0.000 0.130 0.000
2013 9 13 0.003 0.000 0.042 0.000 0.000
2013 9 14 0.000 0.000 0.000 0.000 0.019
2013 9 15 0.203 0.351 0.000 1.112 0.764
2013 9 16 15.196 32.602 21.023 35.240 19.958
2013 9 17 6.552 0.000 15.811 11.358 10.664
2013 9 18 9.621 0.000 9.959 0.367 0.276
2013 9 19 1.241 0.000 0.998 1.880 2.657
2013 9 20 13.957 23.401 22.584 25.674 54.076
2013 9 21 83.680 57.909 38.684 62.324 70.209
2013 9 22 50.363 44.534 45.790 60.774 40.379
2013 9 23 26.128 7.379 15.868 1.946 0.160
2013 9 24 0.107 0.000 0.441 1.498 0.180
2013 9 25 1.623 0.000 1.427 1.038 0.213
2013 9 26 1.892 0.000 3.978 0.002 0.000
2013 9 27 0.041 0.000 0.054 0.242 0.056
2013 9 28 0.180 6.288 2.383 12.781 11.308
2013 9 29 13.982 0.000 13.406 0.383 0.105
2013 9 30 1.610 7.263 1.469 4.047 5.527
2013 10 1 7.093 0.000 8.376 1.510 1.781
2013 10 2 0.165 0.000 0.036 0.664 0.433
2013 10 3 2.857 0.875 1.060 9.876 8.917
2013 10 4 9.114 0.000 10.174 4.520 1.167
2013 10 5 1.219 0.000 0.028 0.063 0.012
2013 10 6 2.250 0.000 2.701 1.135 0.100
2013 10 7 1.208 0.000 3.019 0.161 0.008
2013 10 8 0.000 0.000 0.042 0.013 0.004
2013 10 9 0.090 0.000 0.126 0.079 0.000
2013 10 10 0.184 2.242 0.000 0.487 0.000
2013 10 11 0.004 0.000 0.062 0.499 0.112
2013 10 12 0.625 0.000 0.416 3.630 1.104
2013 10 13 1.563 0.936 1.764 11.589 2.026
2013 10 14 1.086 0.000 0.791 1.330 0.065
2013 10 15 0.225 0.084 0.239 3.598 0.517
2013 10 16 0.980 13.235 0.394 2.241 5.764
2013 10 17 4.174 4.952 7.423 8.027 17.893
2013 10 18 12.852 0.000 11.073 4.823 1.561
2013 10 19 0.470 0.000 0.239 1.694 0.242
2013 10 20 0.180 0.000 0.000 0.169 0.000
2013 10 21 0.248 17.153 0.114 7.573 10.554
2013 10 22 8.456 4.359 12.117 1.416 0.976
2013 10 23 1.991 6.391 1.768 0.527 0.786
2013 10 24 20.579 29.945 22.299 21.857 32.618
2013 10 25 9.110 0.000 10.980 1.664 0.894
2013 10 26 2.197 17.794 0.113 4.650 12.134
2013 10 27 15.337 3.837 19.441 0.474 4.560
2013 10 28 0.086 0.000 0.050 0.025 0.000
2013 10 29 0.207 0.000 0.113 0.015 0.000
2013 10 30 0.074 0.000 0.038 2.432 0.408
2013 10 31 1.038 1.276 0.979 0.174 0.015
2013 11 1 0.646 0.000 0.814 1.999 0.382
2013 11 2 0.634 3.323 1.250 0.624 0.142
2013 11 3 1.066 0.000 0.983 7.336 4.700
2013 11 4 4.293 0.000 6.134 3.229 1.341
2013 11 5 0.179 0.000 0.000 0.117 0.000
2013 11 6 1.328 0.000 2.338 0.047 0.013
2013 11 7 0.818 0.000 0.094 0.049 0.013
2013 11 8 0.270 0.000 0.349 0.719 0.052
2013 11 9 0.310 0.000 0.148 0.393 0.127
2013 11 10 0.000 4.793 0.004 0.573 0.465
2013 11 11 1.419 20.662 3.825 7.488 29.495
2013 11 12 41.274 10.550 37.139 1.751 17.229
2013 11 13 0.031 0.000 0.081 0.000 0.000
2013 11 14 0.000 0.000 0.000 0.030 0.000
2013 11 15 0.016 3.369 0.000 0.050 0.019
2013 11 16 2.771 14.848 4.433 25.051 5.124
2013 11 17 0.893 0.000 0.484 0.019 0.000
2013 11 18 0.074 0.000 0.129 0.068 0.019
2013 11 19 0.107 0.000 0.086 0.172 0.082
2013 11 20 0.858 14.597 5.966 14.178 5.890
2013 11 21 5.584 15.165 3.476 22.224 12.137
2013 11 22 18.701 0.000 33.682 3.147 2.517
2013 11 23 8.075 0.000 9.822 0.630 0.263
2013 11 24 0.384 0.000 0.691 0.374 0.158
2013 11 25 0.915 0.000 1.220 5.375 5.967
2013 11 26 3.909 0.000 2.623 1.866 9.681
2013 11 27 5.454 0.000 2.252 1.071 0.568
2013 11 28 0.279 0.000 0.000 2.898 6.194
2013 11 29 11.430 32.164 5.255 4.625 6.885
2013 11 30 1.060 0.318 7.892 4.559 1.334
2013 12 1 0.354 0.000 0.358 1.132 0.919
2013 12 2 4.559 6.565 4.920 7.016 4.602
2013 12 3 1.224 0.000 1.819 0.140 0.077
2013 12 4 0.332 0.000 0.040 0.338 0.241
2013 12 5 11.834 29.221 17.579 19.247 49.427
2013 12 6 32.874 0.141 23.827 3.007 1.369
2013 12 7 0.652 0.000 0.808 1.665 0.547
2013 12 8 0.319 0.000 0.535 0.661 0.650
2013 12 9 1.211 19.515 0.351 21.203 28.729
2013 12 10 19.463 12.890 11.199 9.972 6.256
2013 12 11 4.829 0.000 6.154 4.149 3.543
2013 12 12 1.661 0.000 0.027 0.599 0.270
2013 12 13 0.356 0.640 0.020 0.418 0.155
2013 12 14 0.591 13.497 1.951 24.719 10.410
2013 12 15 7.598 0.000 6.808 3.749 1.287
2013 12 16 1.280 0.000 0.020 0.897 8.159
2013 12 17 5.261 0.000 0.012 0.171 2.102
2013 12 18 0.020 0.000 0.091 0.084 0.038
2013 12 19 2.050 0.000 0.000 0.364 0.139
2013 12 20 0.067 0.000 0.117 0.347 0.140
2013 12 21 0.167 0.000 0.036 1.352 0.133
2013 12 22 0.351 0.000 0.084 1.833 1.252
2013 12 23 1.399 0.000 0.973 2.001 1.620
2013 12 24 1.023 0.000 0.896 0.820 0.356
2013 12 25 0.687 0.000 0.003 0.647 0.012
2013 12 26 0.007 0.000 0.000 0.461 0.058
2013 12 27 0.038 2.115 0.000 0.217 3.497
2013 12 28 6.000 12.850 16.801 1.533 4.165
2013 12 29 1.599 1.712 0.408 16.343 2.451
2013 12 30 2.628 1.419 10.796 14.834 24.866
2013 12 31 16.365 6.405 4.317 13.980 5.957
2014 1 1 5.030 18.357 17.177 55.511 8.945
2014 1 2 21.756 9.894 16.170 48.005 18.518
2014 1 3 8.203 35.257 3.757 46.156 39.720
2014 1 4 33.840 5.120 16.007 21.413 17.447
2014 1 5 3.880 0.528 1.415 0.624 0.275
2014 1 6 0.392 1.273 0.090 1.795 5.926
2014 1 7 4.151 0.000 2.470 1.448 0.933
2014 1 8 1.557 1.138 1.639 16.777 3.906
2014 1 9 6.299 3.267 4.496 15.334 6.406
2014 1 10 3.834 18.729 0.446 4.613 4.910
2014 1 11 16.025 26.340 20.008 25.062 26.046
2014 1 12 19.374 17.053 20.837 10.312 16.435
2014 1 13 23.210 17.395 11.709 26.455 17.324
2014 1 14 1.302 0.000 4.921 5.910 1.010
2014 1 15 1.385 5.873 3.440 4.040 2.512
2014 1 16 4.067 28.158 2.843 13.930 14.308
2014 1 17 8.227 0.000 1.456 0.157 0.035
2014 1 18 1.155 0.000 0.007 0.029 0.016
2014 1 19 0.000 0.000 0.047 0.091 0.008
2014 1 20 0.000 0.000 0.000 0.128 0.000
2014 1 21 0.000 0.000 0.000 0.027 0.012
2014 1 22 1.444 2.315 0.000 1.853 7.143
2014 1 23 5.187 7.128 5.929 2.735 0.835
2014 1 24 0.650 7.563 0.454 6.078 0.686
2014 1 25 2.266 3.678 5.389 29.558 3.856
2014 1 26 4.969 0.000 2.105 2.295 0.635
2014 1 27 0.417 1.487 0.075 1.229 0.063
2014 1 28 0.070 1.621 0.128 0.052 0.001
2014 1 29 0.017 0.000 0.000 0.061 0.000
2014 1 30 0.000 0.000 0.000 1.445 0.334
2014 1 31 0.857 6.861 0.010 7.451 3.042
2014 2 1 2.048 1.462 0.524 3.261 2.081
2014 2 2 1.849 0.000 0.388 0.029 0.005
2014 2 3 0.000 0.000 0.000 0.416 0.000
2014 2 4 0.000 16.305 0.050 1.067 0.980
2014 2 5 1.527 15.118 0.609 7.708 1.933
2014 2 6 2.206 0.000 0.233 2.359 0.343
2014 2 7 1.183 0.000 11.939 0.029 0.444
2014 2 8 2.592 26.206 2.656 1.249 4.124
2014 2 9 2.880 0.000 4.142 5.399 0.613
2014 2 10 0.456 0.000 0.228 0.254 0.266
2014 2 11 1.443 0.000 0.204 0.014 0.055
2014 2 12 0.168 0.000 0.000 0.485 12.986
2014 2 13 17.565 18.107 0.441 13.619 24.817
2014 2 14 25.937 23.762 17.012 25.806 17.316
2014 2 15 11.759 0.312 5.437 2.436 1.398
2014 2 16 0.977 0.000 0.000 0.933 1.092
2014 2 17 1.022 0.000 0.343 4.112 1.288
2014 2 18 2.715 0.000 0.493 2.138 1.894
2014 2 19 1.864 0.000 0.282 0.949 0.993
2014 2 20 0.561 0.000 0.083 0.194 0.061
2014 2 21 0.093 0.000 0.000 6.581 6.633
2014 2 22 11.535 8.256 9.821 12.591 11.147
2014 2 23 6.127 17.959 4.078 22.563 19.453
2014 2 24 23.974 2.398 22.901 9.014 2.990
2014 2 25 0.589 0.000 0.056 7.628 4.598
2014 2 26 10.117 1.921 8.507 16.939 28.127
2014 2 27 52.560 8.985 20.145 11.742 42.592
2014 2 28 3.958 0.000 3.301 0.854 0.101
2014 3 1 0.018 0.000 0.000 0.570 0.084
2014 3 2 0.121 0.000 0.000 0.732 0.035
2014 3 3 0.004 5.016 0.151 2.731 0.928
2014 3 4 3.318 17.878 8.900 15.342 13.460
2014 3 5 11.051 12.174 14.680 18.785 2.970
2014 3 6 0.883 0.000 0.741 0.464 0.046
2014 3 7 0.008 0.000 0.007 2.680 0.680
2014 3 8 0.533 4.468 0.315 10.276 16.023
2014 3 9 16.920 0.000 2.035 2.593 1.382
2014 3 10 1.348 14.055 0.013 1.571 14.665
2014 3 11 18.893 20.095 10.469 11.313 23.357
2014 3 12 7.734 0.000 3.972 7.641 2.325
2014 3 13 2.435 0.000 2.626 6.353 9.054
2014 3 14 6.084 0.000 3.152 0.132 0.713
2014 3 15 0.895 2.343 0.469 4.150 10.435
2014 3 16 8.708 0.009 3.218 1.515 0.936
2014 3 17 1.870 5.336 0.257 9.364 10.057
2014 3 18 8.930 6.021 5.930 9.769 19.877
2014 3 19 23.817 21.891 21.842 13.781 18.215
2014 3 20 10.495 9.599 5.721 4.427 4.483
2014 3 21 4.994 0.000 2.796 2.663 5.316
2014 3 22 3.480 0.000 1.550 1.803 0.635
2014 3 23 0.947 0.000 0.050 0.035 0.014
2014 3 24 0.691 0.000 0.015 0.064 0.028
2014 3 25 0.575 0.000 0.089 0.666 0.653
2014 3 26 1.120 0.200 0.112 1.757 1.804
2014 3 27 2.699 0.000 1.727 3.467 4.012
2014 3 28 2.943 0.000 0.657 0.435 0.149
2014 3 29 0.163 0.000 0.049 0.079 0.000
2014 3 30 0.079 0.000 0.000 4.553 3.479
2014 3 31 4.122 0.000 2.726 21.294 25.666
2014 4 1 15.289 0.000 4.260 8.727 15.507
2014 4 2 13.701 0.000 11.236 6.988 6.715
2014 4 3 5.675 0.000 4.339 4.111 2.737
2014 4 4 1.233 0.000 0.318 0.128 0.137
2014 4 5 0.135 0.000 0.191 0.099 0.009
2014 4 6 0.025 0.000 0.000 0.157 0.012
2014 4 7 0.007 0.000 0.049 0.571 1.844
2014 4 8 1.364 0.000 0.000 0.113 0.191
2014 4 9 33.792 41.783 11.132 1.449 45.417
2014 4 10 0.446 3.492 0.174 1.033 0.682
2014 4 11 0.507 5.340 0.281 1.216 1.053
2014 4 12 0.977 14.956 3.710 6.944 26.456
2014 4 13 19.322 0.279 9.465 0.501 0.228
2014 4 14 0.149 0.000 0.000 0.232 0.000
2014 4 15 0.507 0.000 3.171 0.047 0.094
2014 4 16 0.755 0.000 0.063 1.232 0.189
2014 4 17 0.946 0.000 0.036 0.388 0.028
2014 4 18 0.183 12.690 4.452 1.475 0.633
2014 4 19 0.449 11.064 0.000 19.932 4.620
2014 4 20 7.754 0.382 4.991 10.395 4.104
2014 4 21 1.693 0.000 0.420 0.558 0.651
2014 4 22 14.819 9.538 2.369 12.037 25.412
2014 4 23 8.058 0.432 3.524 2.959 3.265
2014 4 24 0.823 0.000 0.110 3.483 0.930
2014 4 25 0.786 0.000 0.610 3.828 0.521
2014 4 26 0.334 0.000 0.000 0.496 0.012
2014 4 27 0.071 0.000 0.016 1.182 0.345
2014 4 28 0.495 0.000 0.061 0.962 0.229
2014 4 29 0.057 0.211 0.012 0.230 0.220
2014 4 30 5.637 14.426 2.533 51.546 58.608
2014 5 1 44.155 7.058 20.080 18.815 20.095
2014 5 2 0.602 0.000 0.189 0.009 0.000
2014 5 3 0.761 0.000 0.000 0.117 0.000
2014 5 4 0.571 8.053 0.007 0.463 0.005
2014 5 5 0.070 7.503 0.102 3.846 3.147
2014 5 6 5.701 8.961 1.609 3.698 4.922
2014 5 7 0.423 2.617 0.057 9.018 6.074
2014 5 8 4.501 3.031 2.153 2.821 3.559
2014 5 9 0.805 0.000 1.669 0.206 0.081
2014 5 10 0.702 0.000 0.650 1.141 1.137
2014 5 11 1.344 0.000 0.831 0.905 0.607
2014 5 12 0.097 0.000 0.063 0.154 0.066
2014 5 13 0.029 0.000 0.042 1.815 0.199
2014 5 14 1.082 7.685 0.124 1.363 0.626
2014 5 15 0.239 0.000 0.000 1.616 0.687
2014 5 16 10.183 9.772 11.011 2.343 12.189
2014 5 17 0.030 0.000 0.016 0.095 0.000
2014 5 18 0.014 0.000 0.103 0.404 0.033
2014 5 19 0.179 0.000 0.107 1.094 0.227
2014 5 20 0.088 0.000 0.014 1.011 0.890
2014 5 21 1.526 12.015 0.111 6.637 10.161
2014 5 22 47.805 16.460 50.196 27.231 38.851
2014 5 23 8.759 4.976 2.136 12.197 11.585
2014 5 24 7.773 0.000 2.492 0.162 0.866
2014 5 25 0.630 11.629 0.000 1.093 1.104
2014 5 26 16.328 8.857 15.722 33.081 22.766
2014 5 27 2.599 0.000 3.050 1.513 2.559
2014 5 28 1.155 0.000 0.100 0.063 0.046
2014 5 29 0.095 0.000 0.014 0.059 0.015
2014 5 30 0.189 0.000 0.000 0.029 0.050
2014 5 31 0.721 21.511 3.094 13.781 23.383
2014 6 1 18.372 0.000 20.064 1.588 1.910
2014 6 2 0.381 0.000 0.488 0.013 0.019
2014 6 3 0.000 0.000 0.000 0.000 0.054
2014 6 4 0.380 0.000 0.072 0.000 0.061
2014 6 5 7.674 29.750 11.619 40.478 53.212
2014 6 6 46.840 7.732 40.769 14.660 15.454
2014 6 7 5.360 23.676 2.702 25.440 5.837
2014 6 8 3.955 46.655 8.490 64.565 39.131
2014 6 9 39.881 0.000 38.474 0.101 0.073
2014 6 10 0.020 12.485 0.000 0.016 0.043
2014 6 11 0.220 0.000 0.000 0.027 0.030
2014 6 12 0.580 0.000 1.332 1.532 1.374
2014 6 13 1.174 0.247 0.033 0.261 0.214
2014 6 14 17.378 17.571 13.223 14.425 28.321
2014 6 15 4.232 0.000 3.419 1.970 1.756
2014 6 16 0.549 25.062 0.214 0.237 0.654
2014 6 17 1.726 0.701 0.712 2.674 1.703
2014 6 18 3.640 0.000 1.389 12.465 4.878
2014 6 19 2.054 0.000 0.518 0.078 0.007
2014 6 20 0.426 0.000 0.026 0.034 0.020
2014 6 21 0.032 0.000 0.067 0.000 0.000
2014 6 22 0.523 0.000 0.000 0.314 0.020
2014 6 23 0.219 7.096 0.021 3.483 2.990
2014 6 24 2.071 4.922 1.591 0.534 3.500
2014 6 25 21.386 18.596 31.929 29.887 26.297
2014 6 26 16.570 26.596 11.652 73.245 44.250
2014 6 27 45.912 30.554 33.487 87.129 64.354
2014 6 28 56.368 26.673 23.922 53.349 47.262
2014 6 29 23.289 0.000 13.351 11.429 7.605
2014 6 30 1.670 0.000 7.737 1.113 0.810
2014 7 1 0.327 0.000 3.813 0.007 0.000
2014 7 2 0.437 0.000 0.114 0.105 0.000
2014 7 3 0.037 0.000 0.000 1.273 0.052
2014 7 4 0.000 0.000 0.298 1.156 0.068
2014 7 5 0.000 0.000 0.092 0.025 0.000
2014 7 6 0.041 1.068 0.083 0.764 0.347
2014 7 7 1.406 4.994 1.965 10.607 1.650
2014 7 8 0.624 0.000 0.460 1.007 0.490
2014 7 9 0.515 5.590 0.375 0.839 0.746
2014 7 10 1.481 0.000 3.090 5.079 4.161
2014 7 11 5.485 0.000 9.854 1.661 0.634
2014 7 12 1.233 0.000 1.928 1.290 0.741
2014 7 13 0.579 0.000 1.130 0.878 1.551
2014 7 14 1.838 0.000 0.970 0.432 0.394
2014 7 15 0.185 0.000 0.230 0.437 0.200
2014 7 16 0.128 1.563 0.234 0.178 0.196
2014 7 17 0.125 9.988 0.052 4.122 6.396
2014 7 18 5.669 10.755 9.439 2.718 2.280
2014 7 19 0.011 0.000 1.124 0.000 0.000
2014 7 20 0.000 0.000 0.043 0.000 0.000
2014 7 21 0.215 0.000 0.085 0.008 0.000
2014 7 22 0.000 0.000 0.025 0.293 0.085
2014 7 23 1.158 5.229 0.015 0.231 1.454
2014 7 24 27.968 18.220 11.717 30.332 45.114
2014 7 25 10.015 0.000 6.746 0.292 0.277
2014 7 26 0.014 0.000 0.068 0.276 0.007
2014 7 27 0.005 0.000 0.237 0.456 0.059
2014 7 28 0.064 0.000 0.037 0.449 0.342
2014 7 29 0.195 0.000 0.774 2.396 1.041
2014 7 30 0.663 0.000 1.321 0.386 0.214
2014 7 31 0.177 0.000 0.168 2.101 1.916
2014 8 1 1.723 9.251 0.430 2.800 12.972
2014 8 2 12.711 14.396 10.418 0.679 2.765
2014 8 3 0.371 0.000 0.000 0.000 0.000
2014 8 4 0.262 0.000 0.127 10.038 7.122
2014 8 5 5.785 0.000 7.644 0.002 0.000
2014 8 6 0.008 0.000 0.062 0.000 0.000
2014 8 7 0.483 0.000 0.043 0.255 0.007
2014 8 8 0.318 0.000 0.953 3.179 1.178
2014 8 9 0.547 1.852 0.000 0.114 0.027
2014 8 10 0.036 9.547 0.180 0.977 0.071
